source,source_code,source_sheet,대분류,중분류,source_item_text,source_operation_type,canonical_id
union_standard_time,3538011.0,승합-소형승합,판금/도장정비,판금(탈부착),선루프기구(전동식),교환,CAN-001270
union_standard_time,3549301.0,승합-소형승합,기능정비,엔진 부품,프론트 필러 트림(좌측),탈착,CAN-003178
union_standard_time,3549301.0,승합-소형승합,기능정비,엔진 부품,프론트 필러 트림(좌측),교환,CAN-003177
union_standard_time,3549303.0,승합-소형승합,기능정비,엔진 부품,센터 필러 트림(좌측),탈착,CAN-001316
union_standard_time,3549303.0,승합-소형승합,기능정비,엔진 부품,센터 필러 트림(좌측),교환,CAN-001315
union_standard_time,3549305.0,승합-소형승합,기능정비,엔진 부품,리어 필러 트림(좌측),탈착,CAN-000764
union_standard_time,3549305.0,승합-소형승합,기능정비,엔진 부품,리어 필러 트림(좌측),교환,CAN-000763
union_standard_time,3549313.0,승합-소형승합,판금/도장정비,판금(탈부착),쿼터트림(좌측),탈착,CAN-002599
union_standard_time,3549313.0,승합-소형승합,판금/도장정비,판금(탈부착),쿼터트림(좌측),교환,CAN-002598
union_standard_time,3549317.0,승합-소형승합,기능정비,엔진 부품,사이드트림(좌측),탈착,CAN-001228
union_standard_time,3549317.0,승합-소형승합,기능정비,엔진 부품,사이드트림(좌측),교환,CAN-001227
union_standard_time,3549402.0,승합-소형승합,기능정비,엔진 부품,프론트 필러 트림(우측),탈착,CAN-003176
union_standard_time,3549402.0,승합-소형승합,기능정비,엔진 부품,프론트 필러 트림(우측),교환,CAN-003175
union_standard_time,3549404.0,승합-소형승합,기능정비,엔진 부품,센터 필러 트림(우측),탈착,CAN-001314
union_standard_time,3549404.0,승합-소형승합,기능정비,엔진 부품,센터 필러 트림(우측),교환,CAN-001313
union_standard_time,3549406.0,승합-소형승합,기능정비,엔진 부품,리어 필러 트림(우측),탈착,CAN-000762
union_standard_time,3549406.0,승합-소형승합,기능정비,엔진 부품,리어 필러 트림(우측),교환,CAN-000761
union_standard_time,3549414.0,승합-소형승합,판금/도장정비,판금(탈부착),쿼터트림(우측),탈착,CAN-002597
union_standard_time,3549414.0,승합-소형승합,판금/도장정비,판금(탈부착),쿼터트림(우측),교환,CAN-002596
union_standard_time,3549418.0,승합-소형승합,기능정비,엔진 부품,사이드트림(우측),탈착,CAN-001226
union_standard_time,3549418.0,승합-소형승합,기능정비,엔진 부품,사이드트림(우측),교환,CAN-001225
union_standard_time,3558024.0,승합-소형승합,기능정비,엔진 부품,바닥메트,탈착,CAN-000872
union_standard_time,3558024.0,승합-소형승합,기능정비,엔진 부품,바닥메트,교환,CAN-000871
union_standard_time,3558027.0,승합-소형승합,기능정비,엔진 부품,바닥매트(앞부분),탈착,CAN-000866
union_standard_time,3558027.0,승합-소형승합,기능정비,엔진 부품,바닥매트(앞부분),교환,CAN-000865
union_standard_time,3558028.0,승합-소형승합,기능정비,엔진 부품,바닥매트(뒷부분),탈착,CAN-000864
union_standard_time,3558028.0,승합-소형승합,기능정비,엔진 부품,바닥매트(뒷부분),교환,CAN-000863
union_standard_time,3578101.0,승합-소형승합,기능정비,엔진 부품,앞유리(접착식),탈착,CAN-001717
union_standard_time,3578101.0,승합-소형승합,기능정비,엔진 부품,앞유리(접착식),교환,CAN-001716
union_standard_time,3578202.0,승합-소형승합,기능정비,엔진 부품,뒷유리(접착식),탈착,CAN-000258
union_standard_time,3578202.0,승합-소형승합,기능정비,엔진 부품,뒷유리(접착식),교환,CAN-000257
union_standard_time,3578329.0,승합-소형승합,기능정비,엔진 부품,"옆창유리(좌, 1, 미닫이)",교환,CAN-002141
union_standard_time,3578330.0,승합-소형승합,기능정비,엔진 부품,"옆창유리(좌, 2, 미닫이)",교환,CAN-002144
union_standard_time,3578331.0,승합-소형승합,기능정비,엔진 부품,"옆창유리(좌, 3, 미닫이)",교환,CAN-002147
union_standard_time,3578333.0,승합-소형승합,기능정비,엔진 부품,"옆창유리(좌, 1, 고정)",탈착,CAN-002140
union_standard_time,3578333.0,승합-소형승합,기능정비,엔진 부품,"옆창유리(좌, 1, 고정)",교환,CAN-002139
union_standard_time,3578334.0,승합-소형승합,기능정비,엔진 부품,"옆창유리(좌, 2, 고정)",탈착,CAN-002143
union_standard_time,3578334.0,승합-소형승합,기능정비,엔진 부품,"옆창유리(좌, 2, 고정)",교환,CAN-002142
union_standard_time,3578335.0,승합-소형승합,기능정비,엔진 부품,"옆창유리(좌, 3, 고정)",탈착,CAN-002146
union_standard_time,3578335.0,승합-소형승합,기능정비,엔진 부품,"옆창유리(좌, 3, 고정)",교환,CAN-002145
union_standard_time,3578427.0,승합-소형승합,판금/도장정비,판금(탈부착),"옆창유리(우,슬라이딩도어,미닫",교환,CAN-002135
union_standard_time,3578432.0,승합-소형승합,기능정비,엔진 부품,"옆창유리(우, 1, 미닫이)",교환,CAN-002127
union_standard_time,3578436.0,승합-소형승합,판금/도장정비,판금(탈부착),"옆창유리(우,슬라이딩도어,고정)",탈착,CAN-002134
union_standard_time,3578436.0,승합-소형승합,판금/도장정비,판금(탈부착),"옆창유리(우,슬라이딩도어,고정)",교환,CAN-002133
union_standard_time,3578437.0,승합-소형승합,기능정비,엔진 부품,"옆창유리(우, 1, 고정)",탈착,CAN-002126
union_standard_time,3578437.0,승합-소형승합,기능정비,엔진 부품,"옆창유리(우, 1, 고정)",교환,CAN-002125
union_standard_time,3578438.0,승합-소형승합,기능정비,엔진 부품,"옆창유리(우, 2, 고정)",탈착,CAN-002129
union_standard_time,3578438.0,승합-소형승합,기능정비,엔진 부품,"옆창유리(우, 2, 고정)",교환,CAN-002128
union_standard_time,357840.0,승합-소형승합,기능정비,엔진 부품,"옆창유리(우, 2, 미닫이)",교환,CAN-002130
union_standard_time,3578503.0,승합-소형승합,판금/도장정비,판금(탈부착),"문짝사각유리(앞,좌)",탈착,CAN-000852
union_standard_time,3578503.0,승합-소형승합,판금/도장정비,판금(탈부착),"문짝사각유리(앞,좌)",교환,CAN-000851
union_standard_time,3578604.0,승합-소형승합,판금/도장정비,판금(탈부착),"문짝사각유리(앞,우)",탈착,CAN-000850
union_standard_time,3578604.0,승합-소형승합,판금/도장정비,판금(탈부착),"문짝사각유리(앞,우)",교환,CAN-000849
union_standard_time,5588006.0,승합-소형승합,기능정비,엔진 부품,엔진 ASSY,탈착,CAN-001913
union_standard_time,5588006.0,승합-소형승합,기능정비,엔진 부품,엔진 ASSY,교환,CAN-001911
union_standard_time,5588006.0,승합-소형승합,기능정비,엔진 부품,엔진 ASSY,오버홀,CAN-001912
union_standard_time,5588015.0,승합-소형승합,기능정비,엔진 부품,쇼트엔진,교환,CAN-001327
union_standard_time,5598007.0,승합-소형승합,기능정비,엔진 부품,실린더헤드,오버홀,CAN-001572
union_standard_time,5599015.0,승합-소형승합,기능정비,엔진 부품,엔진 마운틴 및 브라켓(앞),탈착,CAN-001970
union_standard_time,5599015.0,승합-소형승합,기능정비,엔진 부품,엔진 마운틴 및 브라켓(앞),교환,CAN-001969
union_standard_time,5599016.0,승합-소형승합,기능정비,엔진 부품,엔진 마운틴 및 브라켓(뒤),탈착,CAN-001958
union_standard_time,5599016.0,승합-소형승합,기능정비,엔진 부품,엔진 마운틴 및 브라켓(뒤),교환,CAN-001957
union_standard_time,5599311.0,승합-소형승합,기능정비,엔진 부품,엔진 마운틴 및 브라켓(좌측),탈착,CAN-001980
union_standard_time,5599311.0,승합-소형승합,기능정비,엔진 부품,엔진 마운틴 및 브라켓(좌측),교환,CAN-001979
union_standard_time,5599413.0,승합-소형승합,기능정비,엔진 부품,엔진 마운틴 및 브라켓(우측),탈착,CAN-001976
union_standard_time,5599413.0,승합-소형승합,기능정비,엔진 부품,엔진 마운틴 및 브라켓(우측),교환,CAN-001975
union_standard_time,5608001.0,승합-소형승합,기능정비,엔진 부품,타이밍커버,탈착,CAN-002673
union_standard_time,5608001.0,승합-소형승합,기능정비,엔진 부품,타이밍커버,교환,CAN-002672
union_standard_time,5618001.0,승합-소형승합,소모품 및 하체정비,소모품,에어크리너,탈착,CAN-001867
union_standard_time,5618001.0,승합-소형승합,소모품 및 하체정비,소모품,에어크리너,교환,CAN-001866
union_standard_time,5618010.0,승합-소형승합,기능정비,엔진 부품,드로틀바디,탈착,CAN-000262
union_standard_time,5618010.0,승합-소형승합,기능정비,엔진 부품,드로틀바디,교환,CAN-000261
union_standard_time,5638001.0,승합-소형승합,소모품 및 하체정비,오일류,엔진 오일팬,탈착,CAN-001993
union_standard_time,5638001.0,승합-소형승합,소모품 및 하체정비,오일류,엔진 오일팬,교환,CAN-001992
union_standard_time,5638006.0,승합-소형승합,소모품 및 하체정비,오일류,엔진오일 펌프,탈착,CAN-001999
union_standard_time,5638006.0,승합-소형승합,소모품 및 하체정비,오일류,엔진오일 펌프,교환,CAN-001998
union_standard_time,5638009.0,승합-소형승합,기능정비,엔진 부품,워터펌프,탈착,CAN-002230
union_standard_time,5638009.0,승합-소형승합,기능정비,엔진 부품,워터펌프,교환,CAN-002229
union_standard_time,5638019.0,승합-소형승합,소모품 및 하체정비,하체 부품,파워스티어링 펌프,탈착,CAN-002852
union_standard_time,5638019.0,승합-소형승합,소모품 및 하체정비,하체 부품,파워스티어링 펌프,교환,CAN-002851
union_standard_time,5648001.0,승합-소형승합,기능정비,엔진 부품,흡기매니홀드,탈착,CAN-003434
union_standard_time,5648001.0,승합-소형승합,기능정비,엔진 부품,흡기매니홀드,교환,CAN-003433
union_standard_time,5648006.0,승합-소형승합,기능정비,엔진 부품,배기매니홀드,탈착,CAN-000903
union_standard_time,5648006.0,승합-소형승합,기능정비,엔진 부품,배기매니홀드,교환,CAN-000902
union_standard_time,5658003.0,승합-소형승합,기능정비,엔진 부품,배가파이프1번(프론트),탈착,CAN-000889
union_standard_time,5658003.0,승합-소형승합,기능정비,엔진 부품,배가파이프1번(프론트),교환,CAN-000888
union_standard_time,5658008.0,승합-소형승합,기능정비,엔진 부품,배기파이프2번(미들),탈착,CAN-000933
union_standard_time,5658008.0,승합-소형승합,기능정비,엔진 부품,배기파이프2번(미들),교환,CAN-000932
union_standard_time,5658010.0,승합-소형승합,기능정비,엔진 부품,배기파이프3번(머플러),탈착,CAN-000939
union_standard_time,5658010.0,승합-소형승합,기능정비,엔진 부품,배기파이프3번(머플러),교환,CAN-000938
union_standard_time,5668001.0,승합-소형승합,기능정비,엔진 부품,연료탱크,탈착,CAN-002034
union_standard_time,5668001.0,승합-소형승합,기능정비,엔진 부품,연료탱크,교환,CAN-002032
union_standard_time,5668001.0,승합-소형승합,기능정비,엔진 부품,연료탱크,오버홀,CAN-002033
union_standard_time,5668003.0,승합-소형승합,기능정비,엔진 부품,인젝션(연료)펌프,탈착,CAN-002274
